Site ID,Name,Datetime,Data Type,Parameter ID,Parameter,Qualifier,Value,Unit of Measurement,Quality,Resolution,Comment
222200,SNOWY R @ JARRAHMOND,2017/07/17 11:45:00,Quality,2821.00,Total Zinc,,0.006,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2017/08/14 11:58:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2017/09/27 09:01:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2017/10/23 14:05:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2017/11/27 12:35:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2017/12/18 11:00:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2018/01/15 10:56:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2018/02/22 08:23:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2018/03/19 16:34:00,Quality,2821.00,Total Zinc,,0.006,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2018/04/16 11:57:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2018/05/14 14:39:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2018/06/18 13:43:00,Quality,2821.00,Total Zinc,,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2018/07/10 15:45:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2018/08/16 12:43:00,Quality,2821.00,Total Zinc,,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2018/09/11 14:10:00,Quality,2821.00,Total Zinc,,0.005,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2018/10/22 15:30:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2018/11/19 11:05:00,Quality,2821.00,Total Zinc,,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2018/12/20 11:25:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2019/01/14 14:15:00,Quality,2821.00,Total Zinc,,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2019/02/18 12:30:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2019/03/19 10:50:00,Quality,2821.00,Total Zinc,,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2019/04/15 10:55:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2019/05/20 11:50:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2019/06/17 13:30:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
